method,param,param_value,iteration,time,cuts,objectif
MCTS10,MAXD,600,3,0.0193862,0,35.0
MCTS20,MAXD,600,3,0.0425227,0,33.0
MCTS50,MAXD,600,3,0.2082457,0,38.0
MCTS100,MAXD,600,3,0.1729952,0,38.0
MCTS200,MAXD,600,3,0.4145118,0,38.0
MCTS500,MAXD,600,3,0.8392714,0,38.0
PL1,MAXD,600,4,0.1163167,0,435.0
PL2,MAXD,600,4,12.1917801,74,435.0
PL3,MAXD,600,4,0.017573699,7,Inf
MCTS10,MAXD,600,4,0.0595748,0,163.0
MCTS20,MAXD,600,4,0.0387724,0,41.0
MCTS50,MAXD,600,4,0.0981946,0,285.0
MCTS100,MAXD,600,4,0.1928387,0,46.0
MCTS200,MAXD,600,4,0.404152899,0,290.0
MCTS500,MAXD,600,4,0.9623777,0,42.0
PL1,MAXD,600,5,0.2258058,0,360.99999999999994
PL2,MAXD,600,5,15.0251408,84,388.0
PL3,MAXD,600,5,0.0185228,7,Inf
MCTS10,MAXD,600,5,0.020797599,0,38.0
MCTS20,MAXD,600,5,0.042129299,0,38.0
MCTS50,MAXD,600,5,0.243512499,0,192.0
MCTS100,MAXD,600,5,0.2201931,0,204.0
MCTS200,MAXD,600,5,0.438858601,0,37.0
MCTS500,MAXD,600,5,1.0543223,0,190.0
PL1,MAXD,700,1,0.0805176,0,568.0
PL2,MAXD,700,1,3.8324109,54,568.0
PL3,MAXD,700,1,0.022770101,7,Inf
MCTS10,MAXD,700,1,0.022467501,0,307.0
MCTS20,MAXD,700,1,0.047879,0,333.0
MCTS50,MAXD,700,1,0.0976807,0,489.0
MCTS100,MAXD,700,1,0.175403499,0,471.0
MCTS200,MAXD,700,1,0.3986209,0,219.0
MCTS500,MAXD,700,1,0.9164212,0,309.0
PL1,MAXD,700,2,0.3840489,0,458.0
PL2,MAXD,700,2,15.275329,58,543.0
PL3,MAXD,700,2,0.0389675,7,Inf
MCTS10,MAXD,700,2,0.0290971,0,247.0
MCTS20,MAXD,700,2,0.0484012,0,31.0
MCTS50,MAXD,700,2,0.0963521,0,247.0
MCTS100,MAXD,700,2,0.217169401,0,33.0
MCTS200,MAXD,700,2,0.413505,0,247.0
MCTS500,MAXD,700,2,0.9551476,0,247.0
PL1,MAXD,700,3,0.050832799,0,652.0
PL2,MAXD,700,3,6.949674401,49,652.0
PL3,MAXD,700,3,0.015211299,7,Inf
MCTS10,MAXD,700,3,0.0211116,0,33.0
MCTS20,MAXD,700,3,0.039918,0,33.0
MCTS50,MAXD,700,3,0.2358363,0,386.0
MCTS100,MAXD,700,3,0.1799043,0,305.0
MCTS200,MAXD,700,3,0.370102899,0,305.0
MCTS500,MAXD,700,3,0.9135488,0,305.0
PL1,MAXD,700,4,0.0924579,0,539.0000000000002
PL2,MAXD,700,4,3.007202299,59,539.0
PL3,MAXD,700,4,0.018819,7,Inf
MCTS10,MAXD,700,4,0.0156874,0,354.0
MCTS20,MAXD,700,4,0.0380151,0,34.0
MCTS50,MAXD,700,4,0.1025217,0,386.0
MCTS100,MAXD,700,4,0.1965417,0,357.0
MCTS200,MAXD,700,4,0.4121799,0,354.0
MCTS500,MAXD,700,4,1.130675,0,355.0
PL1,MAXD,700,5,0.2206931,0,488.0
PL2,MAXD,700,5,6.8037865,60,488.0
PL3,MAXD,700,5,0.0219023,7,Inf
MCTS10,MAXD,700,5,0.016026401,0,42.0
MCTS20,MAXD,700,5,0.042365401,0,38.0
MCTS50,MAXD,700,5,0.081815799,0,41.0
MCTS100,MAXD,700,5,0.1815928,0,41.0
MCTS200,MAXD,700,5,0.3031608,0,41.0
MCTS500,MAXD,700,5,0.856941801,0,42.0
PL1,MAXD,800,1,0.2519952,0,284.99999999999966
PL2,MAXD,800,1,15.3225205,99,309.0
PL3,MAXD,800,1,0.0247151,7,Inf
MCTS10,MAXD,800,1,0.029512401,0,108.0
MCTS20,MAXD,800,1,0.041773101,0,30.0
MCTS50,MAXD,800,1,0.1099614,0,33.0
MCTS100,MAXD,800,1,0.1767609,0,29.0
MCTS200,MAXD,800,1,0.3040945,0,31.0
MCTS500,MAXD,800,1,0.8453585,0,31.0
PL1,MAXD,800,2,0.262759,0,656.0
PL2,MAXD,800,2,4.206647401,62,656.0
PL3,MAXD,800,2,0.021659599,7,Inf
MCTS10,MAXD,800,2,0.0226027,0,361.0
MCTS20,MAXD,800,2,0.0435724,0,346.0
MCTS50,MAXD,800,2,0.119922301,0,361.0
MCTS100,MAXD,800,2,0.200026599,0,359.0
MCTS200,MAXD,800,2,0.5440323,0,517.0
MCTS500,MAXD,800,2,1.1731293,0,364.0
PL1,MAXD,800,3,0.1831259,0,643.0
PL2,MAXD,800,3,12.3769633,67,643.0
PL3,MAXD,800,3,0.0261128,7,Inf
MCTS10,MAXD,800,3,0.0324497,0,39.0
MCTS20,MAXD,800,3,0.0553975,0,41.0
MCTS50,MAXD,800,3,0.1162963,0,213.0
MCTS100,MAXD,800,3,0.209421701,0,247.0
MCTS200,MAXD,800,3,0.442481399,0,145.0
MCTS500,MAXD,800,3,1.0915853,0,244.0
PL1,MAXD,800,4,0.257261301,0,467.0
PL2,MAXD,800,4,15.2117623,69,530.0
PL3,MAXD,800,4,0.0248342,7,Inf
MCTS10,MAXD,800,4,0.0216402,0,34.0
MCTS20,MAXD,800,4,0.044183099,0,35.0
MCTS50,MAXD,800,4,0.1126816,0,124.0
MCTS100,MAXD,800,4,0.162221,0,38.0
MCTS200,MAXD,800,4,0.346331799,0,38.0
MCTS500,MAXD,800,4,0.7720123,0,38.0
PL1,MAXD,800,5,0.1898469,0,949.0
PL2,MAXD,800,5,2.763680301,46,949.0
PL3,MAXD,800,5,0.032562799,7,Inf
MCTS10,MAXD,800,5,0.0233836,0,376.0
MCTS20,MAXD,800,5,0.0437771,0,369.0
MCTS50,MAXD,800,5,0.0933168,0,600.0
MCTS100,MAXD,800,5,0.184746901,0,372.0
MCTS200,MAXD,800,5,0.3950654,0,370.0
MCTS500,MAXD,800,5,0.9568751,0,705.0
PL1,MAXD,900,1,0.195001699,0,301.0
PL2,MAXD,900,1,15.115576499,98,325.0
PL3,MAXD,900,1,0.0153545,7,Inf
MCTS10,MAXD,900,1,0.017267,0,33.0
MCTS20,MAXD,900,1,0.047312899,0,32.0
MCTS50,MAXD,900,1,0.0901413,0,33.0
MCTS100,MAXD,900,1,0.170161301,0,36.0
MCTS200,MAXD,900,1,0.3274837,0,36.0
MCTS500,MAXD,900,1,0.811434801,0,30.0
PL1,MAXD,900,2,0.1862313,0,604.0
PL2,MAXD,900,2,11.6088933,106,604.0
PL3,MAXD,900,2,0.0221352,7,Inf
MCTS10,MAXD,900,2,0.060136401,0,361.0
MCTS20,MAXD,900,2,0.0459935,0,363.0
MCTS50,MAXD,900,2,0.126904299,0,364.0
MCTS100,MAXD,900,2,0.218012299,0,367.0
MCTS200,MAXD,900,2,0.428108601,0,365.0
MCTS500,MAXD,900,2,1.0748428,0,367.0
PL1,MAXD,900,3,0.1521319,0,687.0
PL2,MAXD,900,3,8.3802048,63,687.0
PL3,MAXD,900,3,0.0211285,7,Inf
MCTS10,MAXD,900,3,0.021508899,0,39.0
MCTS20,MAXD,900,3,0.0410594,0,36.0
MCTS50,MAXD,900,3,0.0870344,0,36.0
MCTS100,MAXD,900,3,0.2116702,0,40.0
MCTS200,MAXD,900,3,0.3429214,0,38.0
MCTS500,MAXD,900,3,0.8631086,0,39.0
PL1,MAXD,900,4,0.311594401,0,720.0
PL2,MAXD,900,4,10.2880592,88,720.0
PL3,MAXD,900,4,0.0276952,7,Inf
MCTS10,MAXD,900,4,0.069806099,0,62.0
MCTS20,MAXD,900,4,0.0394272,0,36.0
MCTS50,MAXD,900,4,0.096085301,0,36.0
MCTS100,MAXD,900,4,0.1765473,0,514.0
MCTS200,MAXD,900,4,0.3872237,0,40.0
MCTS500,MAXD,900,4,0.8978967,0,514.0
PL1,MAXD,900,5,0.2124561,0,839.0000000000002
PL2,MAXD,900,5,3.0832768,54,839.0000000000001
PL3,MAXD,900,5,0.020726901,7,Inf
MCTS10,MAXD,900,5,0.017265,0,31.0
MCTS20,MAXD,900,5,0.0419422,0,31.0
MCTS50,MAXD,900,5,0.0918016,0,33.0
MCTS100,MAXD,900,5,0.189147101,0,261.0
MCTS200,MAXD,900,5,0.423781801,0,381.0
MCTS500,MAXD,900,5,1.0126979,0,459.0
PL1,MAXD,1000,1,0.2159836,0,593.0
PL2,MAXD,1000,1,3.751659701,48,593.0
PL3,MAXD,1000,1,0.0225792,7,Inf
MCTS10,MAXD,1000,1,0.0204724,0,36.0
MCTS20,MAXD,1000,1,0.0449636,0,272.0
MCTS50,MAXD,1000,1,0.1154404,0,36.0
MCTS100,MAXD,1000,1,0.1964419,0,254.0
MCTS200,MAXD,1000,1,0.405789301,0,279.0
MCTS500,MAXD,1000,1,0.8359092,0,34.0
PL1,MAXD,1000,2,0.3524812,0,755.0
PL2,MAXD,1000,2,13.361580699,79,755.0
PL3,MAXD,1000,2,0.0217559,7,Inf
MCTS10,MAXD,1000,2,0.0175729,0,456.0
MCTS20,MAXD,1000,2,0.0389248,0,42.0
MCTS50,MAXD,1000,2,0.1084337,0,514.0
MCTS100,MAXD,1000,2,0.434849101,0,291.0
MCTS200,MAXD,1000,2,0.4174968,0,305.0
MCTS500,MAXD,1000,2,0.9600234,0,291.0
PL1,MAXD,1000,3,0.161533101,0,607.0
PL2,MAXD,1000,3,14.155344801,79,607.0
PL3,MAXD,1000,3,0.025423999,7,Inf
MCTS10,MAXD,1000,3,0.0197745,0,34.0
MCTS20,MAXD,1000,3,0.048131,0,38.0
MCTS50,MAXD,1000,3,0.1027982,0,38.0
MCTS100,MAXD,1000,3,0.2196116,0,131.0
MCTS200,MAXD,1000,3,0.3729665,0,40.0
MCTS500,MAXD,1000,3,0.9075259,0,40.0
PL1,MAXD,1000,4,0.266942399,0,834.0000000000001
PL2,MAXD,1000,4,7.479687601,74,834.0
PL3,MAXD,1000,4,0.0187619,7,Inf
MCTS10,MAXD,1000,4,0.0182317,0,400.0
MCTS20,MAXD,1000,4,0.0535793,0,433.0
MCTS50,MAXD,1000,4,0.2499561,0,798.0
MCTS100,MAXD,1000,4,0.276508799,0,438.0
MCTS200,MAXD,1000,4,0.911489799,0,420.0
MCTS500,MAXD,1000,4,2.2316887,0,826.0
PL1,MAXD,1000,5,0.0567796,0,1088.9999999999998
PL2,MAXD,1000,5,1.3101125,42,1089.0000000000077
PL3,MAXD,1000,5,0.0197125,7,Inf
MCTS10,MAXD,1000,5,0.0456658,0,667.0
MCTS20,MAXD,1000,5,0.0383396,0,668.0
MCTS50,MAXD,1000,5,0.0842852,0,667.0
MCTS100,MAXD,1000,5,0.190604501,0,667.0
MCTS200,MAXD,1000,5,0.8584764,0,666.0
MCTS500,MAXD,1000,5,0.898570199,0,666.0
MCTS0_10,L,3,1,0.267998399,0,28.0
MCTS0_20,L,3,1,0.0493093,0,41.0
MCTS0_50,L,3,1,0.096513299,0,43.0
MCTS0_100,L,3,1,0.2009228,0,44.0
MCTS0_200,L,3,1,0.454767801,0,47.0
MCTS0_500,L,3,1,1.158523399,0,47.0
MCTS0_10,L,3,2,0.0213276,0,41.0
MCTS0_20,L,3,2,0.0374005,0,45.0
MCTS0_50,L,3,2,0.1151139,0,42.0
MCTS0_100,L,3,2,0.229961101,0,44.0
MCTS0_200,L,3,2,0.449404201,0,44.0
MCTS0_500,L,3,2,1.129329801,0,44.0
MCTS0_10,L,3,3,0.0207935,0,39.0
MCTS0_20,L,3,3,0.048839,0,39.0
MCTS0_50,L,3,3,0.1451786,0,41.0
MCTS0_100,L,3,3,0.2117991,0,40.0
MCTS0_200,L,3,3,0.465388701,0,44.0
MCTS0_500,L,3,3,1.069414301,0,43.0
MCTS0_10,L,3,4,0.020597999,0,30.0
MCTS0_20,L,3,4,0.031727399,0,28.0
MCTS0_50,L,3,4,0.1026558,0,29.0
MCTS0_100,L,3,4,0.2007625,0,33.0
MCTS0_200,L,3,4,0.5052811,0,34.0
MCTS0_500,L,3,4,1.1148017,0,41.0
MCTS0_10,L,3,5,0.020001199,0,41.0
MCTS0_20,L,3,5,0.0368227,0,30.0
MCTS0_50,L,3,5,0.096983,0,38.0
MCTS0_100,L,3,5,0.2173064,0,36.0
MCTS0_200,L,3,5,0.4260811,0,37.0
MCTS0_500,L,3,5,1.041303499,0,39.0
MCTS0_10,L,4,1,0.036541399,0,24.0
MCTS0_20,L,4,1,0.092765499,0,25.0
MCTS0_50,L,4,1,0.229371,0,30.0
MCTS0_100,L,4,1,0.368318,0,31.0
MCTS0_200,L,4,1,0.7457711,0,34.0
MCTS0_500,L,4,1,1.9544702,0,38.0
MCTS0_10,L,4,2,0.0316627,0,29.0
MCTS0_20,L,4,2,0.0435896,0,28.0
MCTS0_50,L,4,2,0.1492747,0,30.0
MCTS0_100,L,4,2,0.417121401,0,31.0
MCTS0_200,L,4,2,0.6421908,0,28.0
MCTS0_500,L,4,2,1.8019359,0,33.0
MCTS0_10,L,4,3,0.0320148,0,28.0
MCTS0_20,L,4,3,0.0441226,0,28.0
MCTS0_50,L,4,3,0.1280653,0,26.0
MCTS0_100,L,4,3,0.441959999,0,38.0
MCTS0_200,L,4,3,0.845932099,0,34.0
MCTS0_500,L,4,3,1.8163822,0,27.0
MCTS0_10,L,4,4,0.0230691,0,22.0
MCTS0_20,L,4,4,0.049287901,0,33.0
MCTS0_50,L,4,4,0.175497801,0,28.0
MCTS0_100,L,4,4,0.361252901,0,35.0
MCTS0_200,L,4,4,0.8041321,0,44.0
MCTS0_500,L,4,4,2.131037199,0,43.0
MCTS0_10,L,4,5,0.0308737,0,17.0
MCTS0_20,L,4,5,0.0461088,0,17.0
MCTS0_50,L,4,5,0.1491853,0,21.0
MCTS0_100,L,4,5,0.383055399,0,27.0
MCTS0_200,L,4,5,0.7825514,0,28.0
MCTS0_500,L,4,5,2.165288301,0,26.0
MCTS0_10,L,5,1,0.039395601,0,21.0
MCTS0_20,L,5,1,0.060580301,0,25.0
MCTS0_50,L,5,1,0.2010165,0,26.0
MCTS0_100,L,5,1,0.340042,0,30.0
MCTS0_200,L,5,1,1.1992794,0,31.0
MCTS0_500,L,5,1,3.204008299,0,44.0
MCTS0_10,L,5,2,0.0317772,0,19.0
MCTS0_20,L,5,2,0.052046599,0,18.0
MCTS0_50,L,5,2,0.190032499,0,17.0
MCTS0_100,L,5,2,0.2930703,0,28.0
MCTS0_200,L,5,2,1.1574349,0,22.0
MCTS0_500,L,5,2,2.7868188,0,24.0
MCTS0_10,L,5,3,0.034375601,0,26.0
MCTS0_20,L,5,3,0.0819706,0,20.0
MCTS0_50,L,5,3,0.2112961,0,33.0
MCTS0_100,L,5,3,0.486587199,0,34.0
MCTS0_200,L,5,3,0.7498139,0,31.0
MCTS0_500,L,5,3,3.172381699,0,38.0
MCTS0_10,L,5,4,0.026636699,0,22.0
MCTS0_20,L,5,4,0.096596499,0,30.0
MCTS0_50,L,5,4,0.2604299,0,29.0
MCTS0_100,L,5,4,0.599549799,0,32.0
MCTS0_200,L,5,4,1.0896236,0,32.0
MCTS0_500,L,5,4,2.918937499,0,29.0
MCTS0_10,L,5,5,0.025573301,0,15.0
MCTS0_20,L,5,5,0.0681298,0,33.0
MCTS0_50,L,5,5,0.2101195,0,30.0
MCTS0_100,L,5,5,0.5361957,0,32.0
MCTS0_200,L,5,5,0.7976509,0,38.0
MCTS0_500,L,5,5,2.9326469,0,39.0
MCTS0_10,L,6,1,0.030911101,0,23.0
MCTS0_20,L,6,1,0.115931801,0,21.0
MCTS0_50,L,6,1,0.192473899,0,21.0
MCTS0_100,L,6,1,0.615425299,0,22.0
MCTS0_200,L,6,1,1.332157999,0,23.0
MCTS0_500,L,6,1,3.9936717,0,33.0
MCTS0_10,L,6,2,0.0413795,0,17.0
MCTS0_20,L,6,2,0.045667301,0,19.0
MCTS0_50,L,6,2,0.284906899,0,15.0
MCTS0_100,L,6,2,0.500501299,0,25.0
MCTS0_200,L,6,2,1.6052183,0,23.0
MCTS0_500,L,6,2,3.208978199,0,24.0
MCTS0_10,L,6,3,0.0283936,0,20.0
MCTS0_20,L,6,3,0.0869853,0,18.0
MCTS0_50,L,6,3,0.1630903,0,19.0
MCTS0_100,L,6,3,0.6166832,0,20.0
MCTS0_200,L,6,3,1.5680486,0,25.0
MCTS0_500,L,6,3,2.809103099,0,25.0
MCTS0_10,L,6,4,0.0421591,0,20.0
MCTS0_20,L,6,4,0.0639488,0,15.0
MCTS0_50,L,6,4,0.2231791,0,21.0
MCTS0_100,L,6,4,0.510242401,0,21.0
MCTS0_200,L,6,4,0.8196402,0,22.0
MCTS0_500,L,6,4,3.777998401,0,25.0
MCTS0_10,L,6,5,0.030605301,0,20.0
MCTS0_20,L,6,5,0.064908,0,22.0
MCTS0_50,L,6,5,0.278204699,0,23.0
MCTS0_100,L,6,5,0.591576,0,24.0
MCTS0_200,L,6,5,1.075485399,0,22.0
MCTS0_500,L,6,5,3.5775853,0,28.0
MCTS0_10,L,7,1,0.036812301,0,17.0
MCTS0_20,L,7,1,0.0703372,0,17.0
MCTS0_50,L,7,1,0.2113939,0,18.0
MCTS0_100,L,7,1,0.5486918,0,20.0
MCTS0_200,L,7,1,1.4208061,0,23.0
MCTS0_500,L,7,1,5.416777699,0,29.0
MCTS0_10,L,7,2,0.047040599,0,20.0
MCTS0_20,L,7,2,0.0952262,0,17.0
MCTS0_50,L,7,2,0.241298999,0,23.0
MCTS0_100,L,7,2,0.6783608,0,24.0
MCTS0_200,L,7,2,1.2126277,0,23.0
MCTS0_500,L,7,2,6.152597999,0,28.0
MCTS0_10,L,7,3,0.033336101,0,22.0
MCTS0_20,L,7,3,0.0914259,0,18.0
MCTS0_50,L,7,3,0.2658375,0,23.0
MCTS0_100,L,7,3,0.6390209,0,26.0
MCTS0_200,L,7,3,1.948695499,0,28.0
MCTS0_500,L,7,3,4.627646099,0,28.0
MCTS0_10,L,7,4,0.037485099,0,16.0
MCTS0_20,L,7,4,0.084854899,0,17.0
MCTS0_50,L,7,4,0.2546123,0,17.0
MCTS0_100,L,7,4,0.4686056,0,18.0
MCTS0_200,L,7,4,2.292835999,0,21.0
MCTS0_500,L,7,4,5.1057569,0,23.0
MCTS0_10,L,7,5,0.047268501,0,11.0
MCTS0_20,L,7,5,0.0943237,0,17.0
MCTS0_50,L,7,5,0.3667447,0,13.0
MCTS0_100,L,7,5,0.5564538,0,19.0
MCTS0_200,L,7,5,1.704281699,0,19.0
MCTS0_500,L,7,5,5.246886,0,21.0
MCTS0_10,L,8,1,0.0384557,0,19.0
MCTS0_20,L,8,1,0.108813,0,15.0
MCTS0_50,L,8,1,0.2773995,0,19.0
MCTS0_100,L,8,1,0.623769,0,28.0
MCTS0_200,L,8,1,1.7170519,0,29.0
MCTS0_500,L,8,1,3.6329339,0,31.0
MCTS0_10,L,8,2,0.050549801,0,14.0
MCTS0_20,L,8,2,0.0977567,0,14.0
MCTS0_50,L,8,2,0.2799224,0,13.0
MCTS0_100,L,8,2,0.681235901,0,13.0
MCTS0_200,L,8,2,0.925869801,0,18.0
MCTS0_500,L,8,2,6.2525189,0,28.0
MCTS0_10,L,8,3,0.036513899,0,20.0
MCTS0_20,L,8,3,0.112267199,0,16.0
MCTS0_50,L,8,3,0.2895215,0,19.0
MCTS0_100,L,8,3,0.6864182,0,17.0
MCTS0_200,L,8,3,2.222405801,0,17.0
MCTS0_500,L,8,3,6.743267199,0,23.0
MCTS0_10,L,8,4,0.0692985,0,11.0
MCTS0_20,L,8,4,0.139911701,0,14.0
MCTS0_50,L,8,4,0.2824199,0,13.0
MCTS0_100,L,8,4,1.1591915,0,17.0
MCTS0_200,L,8,4,2.241427301,0,18.0
MCTS0_500,L,8,4,8.868611701,0,22.0
MCTS0_10,L,8,5,0.0476976,0,19.0
MCTS0_20,L,8,5,0.0928634,0,19.0
MCTS0_50,L,8,5,0.2560453,0,23.0
MCTS0_100,L,8,5,0.586530201,0,20.0
MCTS0_200,L,8,5,2.511453001,0,24.0
MCTS0_500,L,8,5,5.8645884,0,26.0
MCTS0_10,L,9,1,0.1123606,0,21.0
MCTS0_20,L,9,1,0.151276601,0,23.0
MCTS0_50,L,9,1,0.373190899,0,20.0
MCTS0_100,L,9,1,0.947782999,0,24.0
MCTS0_200,L,9,1,1.5353174,0,26.0
MCTS0_500,L,9,1,7.229123,0,30.0
MCTS0_10,L,9,2,0.076636601,0,11.0
MCTS0_20,L,9,2,0.116341499,0,9.0
MCTS0_50,L,9,2,0.252222499,0,12.0
MCTS0_100,L,9,2,0.904358299,0,17.0
MCTS0_200,L,9,2,3.103585399,0,12.0
MCTS0_500,L,9,2,9.304684599,0,17.0
MCTS0_10,L,9,3,0.0393685,0,16.0
MCTS0_20,L,9,3,0.1034576,0,15.0
MCTS0_50,L,9,3,0.4226166,0,13.0
MCTS0_100,L,9,3,0.702708799,0,17.0
MCTS0_200,L,9,3,2.526108599,0,17.0
MCTS0_500,L,9,3,7.108546199,0,19.0
MCTS0_10,L,9,4,0.0590981,0,19.0
MCTS0_20,L,9,4,0.1566265,0,17.0
MCTS0_50,L,9,4,0.3493764,0,20.0
MCTS0_100,L,9,4,0.915020801,0,19.0
MCTS0_200,L,9,4,2.396529201,0,24.0
MCTS0_500,L,9,4,5.8857094,0,20.0
MCTS0_10,L,9,5,0.065116201,0,19.0
MCTS0_20,L,9,5,0.1047028,0,10.0
MCTS0_50,L,9,5,0.450851301,0,17.0
MCTS0_100,L,9,5,1.4017624,0,16.0
MCTS0_200,L,9,5,1.513710899,0,18.0
MCTS0_500,L,9,5,9.1884474,0,22.0
MCTS0_10,L,10,1,0.081446401,0,18.0
MCTS0_20,L,10,1,0.1199363,0,19.0
MCTS0_50,L,10,1,0.4689261,0,18.0
MCTS0_100,L,10,1,0.9790842,0,19.0
MCTS0_200,L,10,1,3.713178501,0,19.0
MCTS0_500,L,10,1,5.1179257,0,21.0
MCTS0_10,L,10,2,0.067162,0,15.0
MCTS0_20,L,10,2,0.1451409,0,17.0
MCTS0_50,L,10,2,0.444536501,0,19.0
MCTS0_100,L,10,2,1.0219316,0,21.0
MCTS0_200,L,10,2,2.792258,0,20.0
MCTS0_500,L,10,2,10.480577699,0,21.0
MCTS0_10,L,10,3,0.0509439,0,16.0
MCTS0_20,L,10,3,0.1390597,0,15.0
MCTS0_50,L,10,3,0.278987001,0,17.0
MCTS0_100,L,10,3,0.9470238,0,17.0
MCTS0_200,L,10,3,3.7526149,0,16.0
MCTS0_500,L,10,3,8.0787533,0,18.0
MCTS0_10,L,10,4,0.092754501,0,15.0
MCTS0_20,L,10,4,0.2172208,0,17.0
MCTS0_50,L,10,4,0.522829301,0,20.0
MCTS0_100,L,10,4,1.9554164,0,19.0
MCTS0_200,L,10,4,2.980329299,0,19.0
MCTS0_500,L,10,4,10.155259299,0,22.0
MCTS0_10,L,10,5,0.070316901,0,17.0
MCTS0_20,L,10,5,0.181465601,0,18.0
MCTS0_50,L,10,5,0.5313864,0,20.0
MCTS0_100,L,10,5,0.9584944,0,18.0
MCTS0_200,L,10,5,3.4229384,0,23.0
MCTS0_500,L,10,5,11.3108474,0,25.0
MCTS0_10,C,3,1,0.0239748,0,27.0
MCTS0_20,C,3,1,0.048052,0,21.0
MCTS0_50,C,3,1,0.1086774,0,27.0
MCTS0_100,C,3,1,0.221902801,0,34.0
MCTS0_200,C,3,1,0.4128933,0,27.0
MCTS0_500,C,3,1,0.915372201,0,33.0
MCTS0_10,C,3,2,0.0164623,0,24.0
MCTS0_20,C,3,2,0.0226498,0,25.0
MCTS0_50,C,3,2,0.084298001,0,31.0
MCTS0_100,C,3,2,0.1719345,0,31.0
MCTS0_200,C,3,2,0.372147599,0,36.0
MCTS0_500,C,3,2,0.8597443,0,34.0
MCTS0_10,C,3,3,0.016483499,0,26.0
MCTS0_20,C,3,3,0.030422199,0,23.0
MCTS0_50,C,3,3,0.0839831,0,27.0
MCTS0_100,C,3,3,0.167931601,0,29.0
MCTS0_200,C,3,3,0.3346268,0,26.0
MCTS0_500,C,3,3,0.886514401,0,30.0
MCTS0_10,C,3,4,0.0137894,0,20.0
MCTS0_20,C,3,4,0.023501501,0,30.0
MCTS0_50,C,3,4,0.116171999,0,27.0
MCTS0_100,C,3,4,0.2598921,0,30.0
MCTS0_200,C,3,4,0.527266,0,33.0
MCTS0_500,C,3,4,1.2843985,0,30.0
MCTS0_10,C,3,5,0.0255863,0,29.0
MCTS0_20,C,3,5,0.0404174,0,26.0
MCTS0_50,C,3,5,0.121841201,0,28.0
MCTS0_100,C,3,5,0.253104301,0,30.0
MCTS0_200,C,3,5,0.3368603,0,29.0
MCTS0_500,C,3,5,1.2139774,0,26.0
MCTS0_10,C,4,1,0.0341702,0,20.0
MCTS0_20,C,4,1,0.067053399,0,20.0
MCTS0_50,C,4,1,0.1901977,0,32.0
MCTS0_100,C,4,1,0.3662617,0,29.0
MCTS0_200,C,4,1,0.701797799,0,24.0
MCTS0_500,C,4,1,2.2659614,0,32.0
MCTS0_10,C,4,2,0.020617999,0,23.0
MCTS0_20,C,4,2,0.042821399,0,23.0
MCTS0_50,C,4,2,0.1579382,0,25.0
MCTS0_100,C,4,2,0.312046599,0,28.0
MCTS0_200,C,4,2,0.6523655,0,28.0
MCTS0_500,C,4,2,1.614178,0,33.0
MCTS0_10,C,4,3,0.017486001,0,16.0
MCTS0_20,C,4,3,0.034993901,0,25.0
MCTS0_50,C,4,3,0.147239601,0,23.0
MCTS0_100,C,4,3,0.406666301,0,29.0
MCTS0_200,C,4,3,0.782895801,0,26.0
MCTS0_500,C,4,3,1.7805592,0,26.0
MCTS0_10,C,4,4,0.0220211,0,25.0
MCTS0_20,C,4,4,0.068283601,0,24.0
MCTS0_50,C,4,4,0.1712437,0,25.0
MCTS0_100,C,4,4,0.371648001,0,29.0
MCTS0_200,C,4,4,0.569595,0,25.0
MCTS0_500,C,4,4,1.796250701,0,33.0
MCTS0_10,C,4,5,0.0255622,0,22.0
MCTS0_20,C,4,5,0.0445594,0,18.0
MCTS0_50,C,4,5,0.1202221,0,15.0
MCTS0_100,C,4,5,0.2877787,0,21.0
MCTS0_200,C,4,5,0.650457499,0,24.0
MCTS0_500,C,4,5,1.8820319,0,26.0
MCTS0_10,C,5,1,0.0304557,0,22.0
MCTS0_20,C,5,1,0.072989201,0,23.0
MCTS0_50,C,5,1,0.1996533,0,23.0
MCTS0_100,C,5,1,0.594099699,0,32.0
MCTS0_200,C,5,1,1.234455699,0,28.0
MCTS0_500,C,5,1,2.728760099,0,29.0
MCTS0_10,C,5,2,0.031332799,0,10.0
MCTS0_20,C,5,2,0.0609163,0,14.0
MCTS0_50,C,5,2,0.197104301,0,17.0
MCTS0_100,C,5,2,0.3688297,0,15.0
MCTS0_200,C,5,2,0.951959,0,16.0
MCTS0_500,C,5,2,2.0840538,0,20.0
MCTS0_10,C,5,3,0.029628501,0,21.0
MCTS0_20,C,5,3,0.0678322,0,18.0
MCTS0_50,C,5,3,0.193175201,0,25.0
MCTS0_100,C,5,3,0.4809038,0,27.0
MCTS0_200,C,5,3,1.099205199,0,31.0
MCTS0_500,C,5,3,3.045013599,0,29.0
MCTS0_10,C,5,4,0.0378746,0,22.0
MCTS0_20,C,5,4,0.061147,0,26.0
MCTS0_50,C,5,4,0.2749681,0,32.0
MCTS0_100,C,5,4,0.5010654,0,31.0
MCTS0_200,C,5,4,1.050959701,0,33.0
MCTS0_500,C,5,4,2.0977224,0,37.0
MCTS0_10,C,5,5,0.022618099,0,22.0
MCTS0_20,C,5,5,0.0557193,0,22.0
MCTS0_50,C,5,5,0.168300701,0,22.0
MCTS0_100,C,5,5,0.4151272,0,28.0
