method,param,param_value,iteration,time,cuts,objectif
MCTS0_100,K,29,4,0.600265099,0,36.0
MCTS100,K,29,4,0.2620536,0,41.0
MCTS0_200,K,29,4,1.311417301,0,38.0
MCTS200,K,29,4,0.531223401,0,43.0
PL1,K,29,5,0.075996199,0,65.0
MCTS0_10,K,29,5,0.052846901,0,25.0
MCTS10,K,29,5,0.0232356,0,56.0
MCTS0_20,K,29,5,0.1052608,0,29.0
MCTS20,K,29,5,0.096183301,0,54.0
MCTS0_50,K,29,5,0.301368201,0,43.0
MCTS50,K,29,5,0.1191463,0,62.0
MCTS0_100,K,29,5,0.635343601,0,42.0
MCTS100,K,29,5,0.4012873,0,60.0
MCTS0_200,K,29,5,1.570760299,0,38.0
MCTS200,K,29,5,0.4362354,0,61.0
PL1,K,31,1,0.011861799,0,42.0
MCTS0_10,K,31,1,0.044808901,0,27.0
MCTS10,K,31,1,0.031955,0,42.0
MCTS0_20,K,31,1,0.102153799,0,28.0
MCTS20,K,31,1,0.0903113,0,42.0
MCTS0_50,K,31,1,0.2484978,0,25.0
MCTS50,K,31,1,0.2126611,0,42.0
MCTS0_100,K,31,1,0.6322764,0,32.0
MCTS100,K,31,1,0.408401,0,42.0
MCTS0_200,K,31,1,1.2642707,0,34.0
MCTS200,K,31,1,0.811066801,0,42.0
PL1,K,31,2,0.2403598,0,58.0
MCTS0_10,K,31,2,0.042596001,0,31.0
MCTS10,K,31,2,0.043725799,0,51.0
MCTS0_20,K,31,2,0.1139752,0,30.0
MCTS20,K,31,2,0.045953001,0,53.0
MCTS0_50,K,31,2,0.296567701,0,32.0
MCTS50,K,31,2,0.210108099,0,46.0
MCTS0_100,K,31,2,0.432390799,0,42.0
MCTS100,K,31,2,0.2181094,0,52.0
MCTS0_200,K,31,2,1.192129501,0,40.0
MCTS200,K,31,2,0.7892944,0,53.0
PL1,K,31,3,0.1191511,0,52.0
MCTS0_10,K,31,3,0.0465586,0,29.0
MCTS10,K,31,3,0.035627201,0,49.0
MCTS0_20,K,31,3,0.107644099,0,31.0
MCTS20,K,31,3,0.0421734,0,48.0
MCTS0_50,K,31,3,0.3060554,0,31.0
MCTS50,K,31,3,0.2145513,0,48.0
MCTS0_100,K,31,3,0.5591685,0,37.0
MCTS100,K,31,3,0.2309206,0,47.0
MCTS0_200,K,31,3,1.4986868,0,34.0
MCTS200,K,31,3,0.9767451,0,48.0
PL1,K,31,4,0.033007201,0,55.0
MCTS0_10,K,31,4,0.053014999,0,25.0
MCTS10,K,31,4,0.051758,0,52.0
MCTS0_20,K,31,4,0.104732499,0,30.0
MCTS20,K,31,4,0.055119099,0,53.0
MCTS0_50,K,31,4,0.275191499,0,33.0
MCTS50,K,31,4,0.183141501,0,52.0
MCTS0_100,K,31,4,0.649121899,0,33.0
MCTS100,K,31,4,0.407063999,0,52.0
MCTS0_200,K,31,4,1.437463499,0,42.0
MCTS200,K,31,4,0.5377104,0,52.0
PL1,K,31,5,0.113514,0,54.0
MCTS0_10,K,31,5,0.044378199,0,32.0
MCTS10,K,31,5,0.029758,0,39.0
MCTS0_20,K,31,5,0.100715201,0,28.0
MCTS20,K,31,5,0.055550401,0,40.0
MCTS0_50,K,31,5,0.216347399,0,30.0
MCTS50,K,31,5,0.2621247,0,38.0
MCTS0_100,K,31,5,0.824678401,0,31.0
MCTS100,K,31,5,0.332024699,0,42.0
MCTS0_200,K,31,5,1.927171001,0,38.0
MCTS200,K,31,5,0.6751077,0,43.0
PL1,K,33,1,0.0196135,0,49.0
MCTS0_10,K,33,1,0.055035799,0,32.0
MCTS10,K,33,1,0.0329832,0,37.0
MCTS0_20,K,33,1,0.112573301,0,25.0
MCTS20,K,33,1,0.0715459,0,39.0
MCTS0_50,K,33,1,0.3376798,0,29.0
MCTS50,K,33,1,0.150077799,0,47.0
MCTS0_100,K,33,1,0.5814591,0,36.0
MCTS100,K,33,1,0.245439001,0,47.0
MCTS0_200,K,33,1,1.2412306,0,34.0
MCTS200,K,33,1,0.4855386,0,47.0
PL1,K,33,2,0.188935699,0,57.0
MCTS0_10,K,33,2,0.040611301,0,32.0
MCTS10,K,33,2,0.0472788,0,52.0
MCTS0_20,K,33,2,0.1050711,0,41.0
MCTS20,K,33,2,0.057065199,0,52.0
MCTS0_50,K,33,2,0.2304159,0,43.0
MCTS50,K,33,2,0.1361341,0,50.0
MCTS0_100,K,33,2,0.6395567,0,46.0
MCTS100,K,33,2,0.2583485,0,51.0
MCTS0_200,K,33,2,1.4208293,0,39.0
MCTS200,K,33,2,0.956070201,0,51.0
PL1,K,33,3,0.0869001,0,59.00000000000001
MCTS0_10,K,33,3,0.0431926,0,31.0
MCTS10,K,33,3,0.0265724,0,48.0
MCTS0_20,K,33,3,0.0828959,0,23.0
MCTS20,K,33,3,0.0538765,0,51.0
MCTS0_50,K,33,3,0.305256401,0,32.0
MCTS50,K,33,3,0.132508901,0,56.0
MCTS0_100,K,33,3,0.6198926,0,35.0
MCTS100,K,33,3,0.314407499,0,57.0
MCTS0_200,K,33,3,1.739883999,0,34.0
MCTS200,K,33,3,0.8506536,0,56.0
PL1,K,33,4,0.0190608,0,50.0
MCTS0_10,K,33,4,0.053451299,0,28.0
MCTS10,K,33,4,0.0283316,0,40.0
MCTS0_20,K,33,4,0.105381001,0,27.0
MCTS20,K,33,4,0.047589799,0,48.0
MCTS0_50,K,33,4,0.266768699,0,30.0
MCTS50,K,33,4,0.112215099,0,46.0
MCTS0_100,K,33,4,0.6308315,0,31.0
MCTS100,K,33,4,0.244319501,0,50.0
MCTS0_200,K,33,4,1.3479078,0,39.0
MCTS200,K,33,4,0.6025485,0,50.0
PL1,K,33,5,0.247626899,0,54.0
MCTS0_10,K,33,5,0.0493747,0,25.0
MCTS10,K,33,5,0.0343544,0,48.0
MCTS0_20,K,33,5,0.150734399,0,30.0
MCTS20,K,33,5,0.0660614,0,46.0
MCTS0_50,K,33,5,0.351170899,0,31.0
MCTS50,K,33,5,0.1557885,0,44.0
MCTS0_100,K,33,5,0.746340901,0,38.0
MCTS100,K,33,5,0.302162901,0,44.0
MCTS0_200,K,33,5,1.4344129,0,41.0
MCTS200,K,33,5,0.744318199,0,50.0
PL1,K,35,1,0.0327038,0,58.0
MCTS0_10,K,35,1,0.048623701,0,33.0
MCTS10,K,35,1,0.031122701,0,49.0
MCTS0_20,K,35,1,0.1131658,0,36.0
MCTS20,K,35,1,0.0637243,0,54.0
MCTS0_50,K,35,1,0.315760001,0,37.0
MCTS50,K,35,1,0.148141299,0,54.0
MCTS0_100,K,35,1,0.629275899,0,42.0
MCTS100,K,35,1,0.2832611,0,54.0
MCTS0_200,K,35,1,1.2569787,0,39.0
MCTS200,K,35,1,0.531149,0,49.0
PL1,K,35,2,0.0204734,0,51.0
MCTS0_10,K,35,2,0.046728101,0,30.0
MCTS10,K,35,2,0.043690101,0,51.0
MCTS0_20,K,35,2,0.1186249,0,33.0
MCTS20,K,35,2,0.0582743,0,51.0
MCTS0_50,K,35,2,0.2990083,0,36.0
MCTS50,K,35,2,0.225555099,0,51.0
MCTS0_100,K,35,2,0.6363128,0,36.0
MCTS100,K,35,2,0.257652,0,51.0
MCTS0_200,K,35,2,1.259789399,0,45.0
MCTS200,K,35,2,0.8898003,0,51.0
PL1,K,35,3,0.0879021,0,55.0
MCTS0_10,K,35,3,0.038876601,0,24.0
MCTS10,K,35,3,0.0314485,0,48.0
MCTS0_20,K,35,3,0.097961,0,27.0
MCTS20,K,35,3,0.0583254,0,38.0
MCTS0_50,K,35,3,0.3664389,0,34.0
MCTS50,K,35,3,0.1378429,0,48.0
MCTS0_100,K,35,3,0.6786407,0,32.0
MCTS100,K,35,3,0.2734994,0,49.0
MCTS0_200,K,35,3,1.235486801,0,34.0
MCTS200,K,35,3,0.517007501,0,50.0
PL1,K,35,4,0.219447999,0,59.0
MCTS0_10,K,35,4,0.051027899,0,32.0
MCTS10,K,35,4,0.029271799,0,54.0
MCTS0_20,K,35,4,0.116726899,0,34.0
MCTS20,K,35,4,0.056357399,0,55.0
MCTS0_50,K,35,4,0.2433953,0,34.0
MCTS50,K,35,4,0.136959001,0,52.0
MCTS0_100,K,35,4,0.5296074,0,44.0
MCTS100,K,35,4,0.414577,0,53.0
MCTS0_200,K,35,4,1.4570393,0,30.0
MCTS200,K,35,4,0.6433564,0,52.0
PL1,K,35,5,0.140269501,0,55.0
MCTS0_10,K,35,5,0.0583332,0,32.0
MCTS10,K,35,5,0.037790601,0,44.0
MCTS0_20,K,35,5,0.1247503,0,35.0
MCTS20,K,35,5,0.0678576,0,51.0
MCTS0_50,K,35,5,0.366573501,0,42.0
MCTS50,K,35,5,0.2232135,0,44.0
MCTS0_100,K,35,5,0.463318,0,41.0
MCTS100,K,35,5,0.2545569,0,50.0
MCTS0_200,K,35,5,1.2875024,0,40.0
MCTS200,K,35,5,0.529731799,0,50.0
PL1,K,37,1,0.0190376,0,48.0
MCTS0_10,K,37,1,0.0698693,0,35.0
MCTS10,K,37,1,0.0377254,0,40.0
MCTS0_20,K,37,1,0.1293497,0,36.0
MCTS20,K,37,1,0.064011699,0,48.0
MCTS0_50,K,37,1,0.3686305,0,36.0
MCTS50,K,37,1,0.2546645,0,48.0
MCTS0_100,K,37,1,0.734066399,0,38.0
MCTS100,K,37,1,0.298445601,0,48.0
MCTS0_200,K,37,1,1.912872501,0,43.0
MCTS200,K,37,1,1.1919051,0,48.0
PL1,K,37,2,0.201678501,0,55.0
MCTS0_10,K,37,2,0.080687,0,32.0
MCTS10,K,37,2,0.046869,0,44.0
MCTS0_20,K,37,2,0.1355878,0,30.0
MCTS20,K,37,2,0.1454004,0,47.0
MCTS0_50,K,37,2,0.4520919,0,40.0
MCTS50,K,37,2,0.1459911,0,47.0
MCTS0_100,K,37,2,0.574134,0,36.0
MCTS100,K,37,2,0.267466001,0,47.0
MCTS0_200,K,37,2,1.3611509,0,38.0
MCTS200,K,37,2,0.6644991,0,50.0
PL1,K,37,3,0.070698999,0,63.0
MCTS0_10,K,37,3,0.0574333,0,36.0
MCTS10,K,37,3,0.0325449,0,49.0
MCTS0_20,K,37,3,0.098177099,0,29.0
MCTS20,K,37,3,0.0621423,0,55.0
MCTS0_50,K,37,3,0.329276501,0,36.0
MCTS50,K,37,3,0.159274299,0,58.0
MCTS0_100,K,37,3,0.6879054,0,39.0
MCTS100,K,37,3,0.404908,0,56.0
MCTS0_200,K,37,3,1.3986087,0,38.0
MCTS200,K,37,3,0.595917899,0,56.0
PL1,K,37,4,0.0072317,0,57.0
MCTS0_10,K,37,4,0.050433201,0,31.0
MCTS10,K,37,4,0.051220801,0,57.0
MCTS0_20,K,37,4,0.104770801,0,34.0
MCTS20,K,37,4,0.101694,0,57.0
MCTS0_50,K,37,4,0.3053251,0,42.0
MCTS50,K,37,4,0.230160701,0,57.0
MCTS0_100,K,37,4,0.693735499,0,46.0
MCTS100,K,37,4,0.4438335,0,57.0
MCTS0_200,K,37,4,1.2551682,0,47.0
MCTS200,K,37,4,0.5803407,0,57.0
PL1,K,37,5,0.037687999,0,65.0
MCTS0_10,K,37,5,0.072127401,0,40.0
MCTS10,K,37,5,0.0381834,0,49.0
MCTS0_20,K,37,5,0.131270999,0,38.0
MCTS20,K,37,5,0.072389801,0,50.0
MCTS0_50,K,37,5,0.350373901,0,49.0
MCTS50,K,37,5,0.1791717,0,61.0
MCTS0_100,K,37,5,0.6303834,0,47.0
MCTS100,K,37,5,0.3303846,0,55.0
MCTS0_200,K,37,5,1.3266148,0,48.0
MCTS200,K,37,5,0.513709101,0,61.0
PL1,K,39,1,0.021665601,0,64.0
MCTS0_10,K,39,1,0.0608225,0,38.0
MCTS10,K,39,1,0.0583336,0,56.0
MCTS0_20,K,39,1,0.130896901,0,44.0
MCTS20,K,39,1,0.063352301,0,55.0
MCTS0_50,K,39,1,0.311592001,0,48.0
MCTS50,K,39,1,0.1459433,0,61.0
MCTS0_100,K,39,1,0.786732301,0,46.0
MCTS100,K,39,1,0.5194985,0,57.0
MCTS0_200,K,39,1,1.263061199,0,40.0
MCTS200,K,39,1,0.631141199,0,57.0
PL1,K,39,2,0.0485235,0,50.0
MCTS0_10,K,39,2,0.0491697,0,24.0
MCTS10,K,39,2,0.0578351,0,46.0
MCTS0_20,K,39,2,0.126185601,0,34.0
MCTS20,K,39,2,0.0708712,0,38.0
MCTS0_50,K,39,2,0.3011573,0,31.0
MCTS50,K,39,2,0.1480781,0,48.0
MCTS0_100,K,39,2,0.6333631,0,32.0
MCTS100,K,39,2,0.305792101,0,45.0
MCTS0_200,K,39,2,1.291397401,0,37.0
MCTS200,K,39,2,0.649059301,0,47.0
PL1,K,39,3,0.029833801,0,55.0
MCTS0_10,K,39,3,0.066876599,0,31.0
MCTS10,K,39,3,0.0324748,0,39.0
MCTS0_20,K,39,3,0.1256669,0,32.0
MCTS20,K,39,3,0.095793201,0,42.0
MCTS0_50,K,39,3,0.382489101,0,35.0
MCTS50,K,39,3,0.354440899,0,46.0
MCTS0_100,K,39,3,0.7921337,0,32.0
MCTS100,K,39,3,0.3033399,0,55.0
MCTS0_200,K,39,3,1.337098301,0,40.0
MCTS200,K,39,3,0.6677397,0,55.0
PL1,K,39,4,0.078700899,0,70.0
MCTS0_10,K,39,4,0.0529267,0,34.0
MCTS10,K,39,4,0.0344975,0,54.0
MCTS0_20,K,39,4,0.132006599,0,40.0
MCTS20,K,39,4,0.066163799,0,55.0
MCTS0_50,K,39,4,0.309177099,0,45.0
MCTS50,K,39,4,0.1575581,0,65.0
MCTS0_100,K,39,4,0.660238601,0,42.0
MCTS100,K,39,4,0.283326699,0,66.0
MCTS0_200,K,39,4,1.269287,0,41.0
MCTS200,K,39,4,0.6345795,0,66.0
PL1,K,39,5,0.0169914,0,52.0
MCTS0_10,K,39,5,0.061818299,0,32.0
MCTS10,K,39,5,0.0839099,0,52.0
MCTS0_20,K,39,5,0.179964599,0,34.0
MCTS20,K,39,5,0.1051117,0,47.0
MCTS0_50,K,39,5,0.3281818,0,33.0
MCTS50,K,39,5,0.158961799,0,47.0
MCTS0_100,K,39,5,0.8698791,0,29.0
MCTS100,K,39,5,0.458463801,0,52.0
MCTS0_200,K,39,5,1.443123401,0,38.0
MCTS200,K,39,5,0.6506013,0,52.0
PL1,S,1,1,0.028068199,0,82.0
MCTS0_10,S,1,1,0.0232425,0,61.0
MCTS10,S,1,1,0.0116183,0,78.0
MCTS0_20,S,1,1,0.053543699,0,68.0
MCTS20,S,1,1,0.026307299,0,79.0
MCTS0_50,S,1,1,0.1024478,0,71.0
MCTS50,S,1,1,0.059050501,0,80.0
MCTS0_100,S,1,1,0.2680565,0,71.0
MCTS100,S,1,1,0.1781792,0,78.0
MCTS0_200,S,1,1,0.4892899,0,68.0
MCTS200,S,1,1,0.1999375,0,78.0
PL1,S,1,2,0.0205505,0,81.0
MCTS0_10,S,1,2,0.017476299,0,55.0
MCTS10,S,1,2,0.0190678,0,72.0
MCTS0_20,S,1,2,0.0493976,0,60.0
MCTS20,S,1,2,0.0238352,0,72.0
MCTS0_50,S,1,2,0.126427299,0,56.0
MCTS50,S,1,2,0.053444299,0,80.0
MCTS0_100,S,1,2,0.2876076,0,68.0
MCTS100,S,1,2,0.108072299,0,75.0
MCTS0_200,S,1,2,0.5068399,0,63.0
MCTS200,S,1,2,0.195337601,0,80.0
PL1,S,1,3,0.016392899,0,64.0
MCTS0_10,S,1,3,0.0221351,0,45.0
MCTS10,S,1,3,0.0097844,0,62.0
MCTS0_20,S,1,3,0.0320366,0,54.0
MCTS20,S,1,3,0.017953199,0,61.0
MCTS0_50,S,1,3,0.1120428,0,48.0
MCTS50,S,1,3,0.048079401,0,62.0
MCTS0_100,S,1,3,0.228980301,0,54.0
MCTS100,S,1,3,0.110095199,0,62.0
MCTS0_200,S,1,3,0.5555543,0,55.0
MCTS200,S,1,3,0.24451,0,62.0
PL1,S,1,4,0.0259691,0,99.0
MCTS0_10,S,1,4,0.0264881,0,78.0
MCTS10,S,1,4,0.012159699,0,90.0
MCTS0_20,S,1,4,0.0363797,0,71.0
MCTS20,S,1,4,0.0226576,0,95.0
MCTS0_50,S,1,4,0.130369199,0,63.0
MCTS50,S,1,4,0.091848499,0,95.0
MCTS0_100,S,1,4,0.280081301,0,73.0
MCTS100,S,1,4,0.1410461,0,99.0
MCTS0_200,S,1,4,0.6642995,0,84.0
MCTS200,S,1,4,0.2692812,0,99.0
PL1,S,1,5,0.037435801,0,74.0
MCTS0_10,S,1,5,0.0230034,0,48.0
MCTS10,S,1,5,0.0129848,0,63.0
MCTS0_20,S,1,5,0.0422513,0,52.0
MCTS20,S,1,5,0.028809,0,68.0
MCTS0_50,S,1,5,0.103814101,0,52.0
MCTS50,S,1,5,0.0859229,0,71.0
MCTS0_100,S,1,5,0.2561169,0,60.0
MCTS100,S,1,5,0.093999499,0,70.0
MCTS0_200,S,1,5,0.532397,0,59.0
MCTS200,S,1,5,0.234921101,0,62.0
PL1,S,2,1,0.1226268,0,52.0
MCTS0_10,S,2,1,0.0257182,0,20.0
MCTS10,S,2,1,0.0182095,0,45.0
MCTS0_20,S,2,1,0.083014301,0,34.0
MCTS20,S,2,1,0.032020501,0,42.0
MCTS0_50,S,2,1,0.1800349,0,35.0
MCTS50,S,2,1,0.1436775,0,42.0
MCTS0_100,S,2,1,0.3937449,0,37.0
MCTS100,S,2,1,0.150192101,0,44.0
MCTS0_200,S,2,1,0.969656001,0,43.0
MCTS200,S,2,1,0.323299001,0,44.0
PL1,S,2,2,0.043263899,0,59.99999999999999
MCTS0_10,S,2,2,0.0308771,0,29.0
MCTS10,S,2,2,0.017960399,0,53.0
MCTS0_20,S,2,2,0.0592025,0,34.0
MCTS20,S,2,2,0.032728701,0,52.0
MCTS0_50,S,2,2,0.168103901,0,30.0
MCTS50,S,2,2,0.0726105,0,53.0
MCTS0_100,S,2,2,0.3690876,0,40.0
MCTS100,S,2,2,0.1354709,0,53.0
MCTS0_200,S,2,2,1.1652771,0,39.0
MCTS200,S,2,2,0.4229002,0,53.0
PL1,S,2,3,0.099073301,0,55.00000000000001
MCTS0_10,S,2,3,0.029717799,0,33.0
MCTS10,S,2,3,0.021887199,0,44.0
MCTS0_20,S,2,3,0.051547301,0,23.0
MCTS20,S,2,3,0.034532501,0,46.0
MCTS0_50,S,2,3,0.2474239,0,39.0
MCTS50,S,2,3,0.087423001,0,44.0
MCTS0_100,S,2,3,0.324074,0,34.0
MCTS100,S,2,3,0.1186591,0,49.0
MCTS0_200,S,2,3,0.894264899,0,42.0
MCTS200,S,2,3,0.297741199,0,49.0
PL1,S,2,4,0.065339101,0,64.0
MCTS0_10,S,2,4,0.031876,0,25.0
MCTS10,S,2,4,0.015651701,0,55.0
MCTS0_20,S,2,4,0.0496959,0,33.0
MCTS20,S,2,4,0.028364099,0,57.0
MCTS0_50,S,2,4,0.1681502,0,38.0
MCTS50,S,2,4,0.071452399,0,60.0
MCTS0_100,S,2,4,0.5617445,0,37.0
MCTS100,S,2,4,0.4927177,0,60.0
MCTS0_200,S,2,4,1.0095645,0,41.0
MCTS200,S,2,4,0.325478699,0,60.0
PL1,S,2,5,0.1335896,0,54.0
MCTS0_10,S,2,5,0.035395,0,28.0
MCTS10,S,2,5,0.0178846,0,49.0
MCTS0_20,S,2,5,0.0734375,0,38.0
MCTS20,S,2,5,0.035066401,0,45.0
MCTS0_50,S,2,5,0.1397983,0,39.0
MCTS50,S,2,5,0.0726212,0,43.0
MCTS0_100,S,2,5,0.4411143,0,39.0
MCTS100,S,2,5,0.1327817,0,48.0
MCTS0_200,S,2,5,0.743391101,0,40.0
MCTS200,S,2,5,0.2466679,0,45.0
PL1,S,3,1,0.9223183,0,40.00000000000001
MCTS0_10,S,3,1,0.040338,0,22.0
MCTS10,S,3,1,0.029428999,0,32.0
MCTS0_20,S,3,1,0.1201379,0,22.0
MCTS20,S,3,1,0.0568518,0,30.0
MCTS0_50,S,3,1,0.282318899,0,28.0
MCTS50,S,3,1,0.088825401,0,31.0
MCTS0_100,S,3,1,0.6543241,0,24.0
MCTS100,S,3,1,0.1724657,0,31.0
MCTS0_200,S,3,1,1.208019,0,26.0
MCTS200,S,3,1,0.3382458,0,32.0
PL1,S,3,2,0.1117751,0,58.999999999999986
MCTS0_10,S,3,2,0.038081601,0,30.0
MCTS10,S,3,2,0.018326301,0,50.0
MCTS0_20,S,3,2,0.071928601,0,30.0
MCTS20,S,3,2,0.046142599,0,50.0
MCTS0_50,S,3,2,0.2045602,0,30.0
MCTS50,S,3,2,0.186996699,0,51.0
MCTS0_100,S,3,2,0.4704306,0,38.0
MCTS100,S,3,2,0.1546583,0,54.0
MCTS0_200,S,3,2,1.0762076,0,36.0
MCTS200,S,3,2,0.8023278,0,51.0
PL1,S,3,3,0.062840701,0,49.99999999999999
MCTS0_10,S,3,3,0.033027799,0,27.0
MCTS10,S,3,3,0.0204725,0,42.0
MCTS0_20,S,3,3,0.0619492,0,24.0
MCTS20,S,3,3,0.039504101,0,36.0
MCTS0_50,S,3,3,0.2804011,0,24.0
MCTS50,S,3,3,0.082726,0,35.0
MCTS0_100,S,3,3,0.550477799,0,29.0
MCTS100,S,3,3,0.157958299,0,36.0
MCTS0_200,S,3,3,1.263970599,0,29.0
MCTS200,S,3,3,0.439429699,0,36.0
PL1,S,3,4,0.0749976,0,44.0
MCTS0_10,S,3,4,0.0358047,0,19.0
MCTS10,S,3,4,0.0163729,0,40.0
MCTS0_20,S,3,4,0.088489201,0,28.0
MCTS20,S,3,4,0.0312202,0,37.0
MCTS0_50,S,3,4,0.180128201,0,15.0
MCTS50,S,3,4,0.0829314,0,40.0
MCTS0_100,S,3,4,0.580134001,0,22.0
MCTS100,S,3,4,0.1632905,0,40.0
MCTS0_200,S,3,4,1.907327201,0,29.0
MCTS200,S,3,4,0.323498301,0,40.0
PL1,S,3,5,0.099287701,0,51.99999999999999
MCTS0_10,S,3,5,0.0222033,0,17.0
MCTS10,S,3,5,0.0453942,0,47.0
MCTS0_20,S,3,5,0.0583839,0,27.0
MCTS20,S,3,5,0.037677999,0,45.0
MCTS0_50,S,3,5,0.3042245,0,27.0
MCTS50,S,3,5,0.0906007,0,45.0
MCTS0_100,S,3,5,0.409031599,0,24.0
MCTS100,S,3,5,0.1473945,0,44.0
MCTS0_200,S,3,5,1.086593001,0,29.0
MCTS200,S,3,5,0.293766,0,44.0
PL1,S,4,1,0.0885651,0,48.0
MCTS0_10,S,4,1,0.0361998,0,23.0
MCTS10,S,4,1,0.0166821,0,39.0
MCTS0_20,S,4,1,0.065268901,0,17.0
MCTS20,S,4,1,0.036128,0,38.0
MCTS0_50,S,4,1,0.298508499,0,23.0
MCTS50,S,4,1,0.0945212,0,39.0
MCTS0_100,S,4,1,0.573578599,0,24.0
MCTS100,S,4,1,0.17776,0,40.0
MCTS0_200,S,4,1,1.0917305,0,27.0
MCTS200,S,4,1,0.3381691,0,39.0
PL1,S,4,2,0.402740401,0,42.0
MCTS0_10,S,4,2,0.0371439,0,20.0
MCTS10,S,4,2,0.0165283,0,35.0
MCTS0_20,S,4,2,0.065746401,0,20.0
MCTS20,S,4,2,0.0532425,0,36.0
MCTS0_50,S,4,2,0.2623838,0,24.0
MCTS50,S,4,2,0.0992749,0,27.0
MCTS0_100,S,4,2,0.5532891,0,29.0
MCTS100,S,4,2,0.215153801,0,36.0
MCTS0_200,S,4,2,1.580935501,0,26.0
MCTS200,S,4,2,0.3381007,0,35.0
PL1,S,4,3,0.1786249,0,38.0
MCTS0_10,S,4,3,0.035874999,0,17.0
MCTS10,S,4,3,0.018298099,0,28.0
MCTS0_20,S,4,3,0.092485499,0,14.0
MCTS20,S,4,3,0.0395726,0,31.0
MCTS0_50,S,4,3,0.310331199,0,22.0
MCTS50,S,4,3,0.1008213,0,31.0
MCTS0_100,S,4,3,0.345101099,0,20.0
MCTS100,S,4,3,0.2104453,0,29.0
MCTS0_200,S,4,3,1.920532001,0,25.0
MCTS200,S,4,3,0.459548101,0,34.0
PL1,S,4,4,0.2234977,0,39.0
MCTS0_10,S,4,4,0.0309762,0,11.0
MCTS10,S,4,4,0.022688,0,33.0
MCTS0_20,S,4,4,0.0721172,0,23.0
MCTS20,S,4,4,0.036990099,0,33.0
MCTS0_50,S,4,4,0.2967297,0,19.0
MCTS50,S,4,4,0.116887699,0,26.0
MCTS0_100,S,4,4,0.642738199,0,20.0
MCTS100,S,4,4,0.1762924,0,26.0
MCTS0_200,S,4,4,1.122509301,0,25.0
MCTS200,S,4,4,0.3731287,0,29.0
PL1,S,4,5,0.7178951,0,45.0
MCTS0_10,S,4,5,0.0368257,0,17.0
MCTS10,S,4,5,0.018517401,0,25.0
MCTS0_20,S,4,5,0.0829078,0,19.0
MCTS20,S,4,5,0.0455885,0,30.0
MCTS0_50,S,4,5,0.2254076,0,17.0
MCTS50,S,4,5,0.104250601,0,25.0
MCTS0_100,S,4,5,0.675333599,0,17.0
MCTS100,S,4,5,0.2108595,0,27.0
MCTS0_200,S,4,5,1.5022253,0,25.0
MCTS200,S,4,5,0.412452901,0,27.0
PL1,MAXD,1,1,0.007416901,0,17.0
MCTS0_10,MAXD,1,1,0.0254776,0,12.0
MCTS10,MAXD,1,1,0.0140289,0,16.0
MCTS0_20,MAXD,1,1,0.0684177,0,14.0
MCTS20,MAXD,1,1,0.028363701,0,17.0
MCTS0_50,MAXD,1,1,0.210778199,0,14.0
MCTS50,MAXD,1,1,0.1153211,0,17.0
MCTS0_100,MAXD,1,1,0.342295799,0,16.0
MCTS100,MAXD,1,1,0.455213699,0,17.0
MCTS0_200,MAXD,1,1,0.909045301,0,16.0
MCTS200,MAXD,1,1,0.729630601,0,17.0
PL1,MAXD,1,2,0.006327301,0,16.0
MCTS0_10,MAXD,1,2,0.0359983,0,14.0
MCTS10,MAXD,1,2,0.014862301,0,16.0
MCTS0_20,MAXD,1,2,0.0810653,0,14.0
MCTS20,MAXD,1,2,0.072179999,0,16.0
MCTS0_50,MAXD,1,2,0.2248479,0,13.0
MCTS50,MAXD,1,2,0.1848845,0,16.0
MCTS0_100,MAXD,1,2,0.4464623,0,15.0
MCTS100,MAXD,1,2,0.3597522,0,16.0
MCTS0_200,MAXD,1,2,1.196053399,0,16.0
MCTS200,MAXD,1,2,0.7340392,0,16.0
PL1,MAXD,1,3,0.0070174,0,24.0
MCTS0_10,MAXD,1,3,0.0324503,0,22.0
MCTS10,MAXD,1,3,0.013173899,0,24.0
MCTS0_20,MAXD,1,3,0.090034,0,21.0
MCTS20,MAXD,1,3,0.029120199,0,24.0
MCTS0_50,MAXD,1,3,0.201836799,0,23.0
MCTS50,MAXD,1,3,0.1871129,0,24.0
MCTS0_100,MAXD,1,3,0.431053599,0,22.0
MCTS100,MAXD,1,3,0.206756,0,24.0
MCTS0_200,MAXD,1,3,0.8480773,0,22.0
MCTS200,MAXD,1,3,0.6914806,0,24.0
PL1,MAXD,1,4,0.00672,0,20.0
MCTS0_10,MAXD,1,4,0.019048801,0,15.0
MCTS10,MAXD,1,4,0.015844499,0,20.0
MCTS0_20,MAXD,1,4,0.080801,0,15.0
MCTS20,MAXD,1,4,0.0298519,0,20.0
MCTS0_50,MAXD,1,4,0.2345206,0,17.0
MCTS50,MAXD,1,4,0.1903716,0,19.0
MCTS0_100,MAXD,1,4,0.4642154,0,18.0
MCTS100,MAXD,1,4,0.1663848,0,20.0
MCTS0_200,MAXD,1,4,1.224276,0,19.0
MCTS200,MAXD,1,4,0.765972299,0,20.0
PL1,MAXD,1,5,0.0067725,0,26.0
MCTS0_10,MAXD,1,5,0.018876499,0,22.0
MCTS10,MAXD,1,5,0.0448022,0,26.0
MCTS0_20,MAXD,1,5,0.064335901,0,24.0
MCTS20,MAXD,1,5,0.076617,0,26.0
